,date,review,rating,isEdited,userName,title,developerResponse
156,2021-07-28 14:24:45,I love this kuda as well but am having problem by sending money out because I didn’t write the full name and I have add my bvn with all the necessary things.. help me resolved this in time,5,False,QAyodeji,Pls resolved in time,
157,2021-01-09 13:26:16,"I just downloaded this App and signed up , but I can’t transfer out my fund. Whenever I click on the payment button below , it closes the App",5,False,kvng Code,Can’t send out my money,
158,2021-07-19 08:38:55,I’m tired I’m this I can’t use this app since when i have downloaded it you ask me to add my Bvn before I can start using it and I do so and you said the name I use is not March with one in my Bvn and you haven’t get back to since a month. I guess I should delete the app if you don’t have any solution to it ..,3,False,oluitan,Oluitan,
159,2022-11-21 13:58:11,"My Kuda was working good and fast until I upgraded it to the latest version and since then I wasn’t able to login it keep saying 
A failed Sign In To Your Kuda Account

Please I need you help do something I need my bank working back",4,False,Hoyemarde,Help,"{'id': 33324417, 'body': ""Hi there, \r\nWe are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2022-11-23T09:51:11Z'}"
160,2022-01-07 01:42:29,I give it all because I’m really impressed with the banking of system of Kuda but it would be very nice if OPay/pay ok and some other banks be added to the transfer list thanks,5,False,hordit,Can’t find some banks,
161,2022-11-15 15:19:26,"Please do well to rectify this issue. Since i updated my Kuda app, it has been giving me issues. Signing me out without my consent. Doesn’t make any sense. I can’t even log in properly or fully.",4,False,Clinton Mi,New version bug issues,
162,2022-11-13 02:56:19,"Please and please try to fixe all this issues as soon and possible am using old version app And I can’t login to my account again keep saying (something is wrong not from you , it’s from us please try again later) it’s more than 2days now am keep trying again and again please solve this problem problem. Thanks ✌️",1,False,faceguyy,Old version of kuda app are not working also,"{'id': 33166585, 'body': ""Hi there, We're sincerely sorry to hear that you are having issues login into the app. Please confirm the error message you got when you attempt to log in to the app by sending us an in-app message or email help@kuda.com from the email linked to your account and we will respond to you as quickly as possible. Thank you💜\r\n"", 'modified': '2022-11-15T07:14:42Z'}"
163,2022-12-13 22:28:07,"Best Digital bank in Nigeria  even more  better  than some banks in Nigeria , this is high tech of opening an account and transacting , very easy and fast to use .. I recommend this for anyone…  100 percent",5,False,tinkykle,Amazing,"{'id': 33737245, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜', 'modified': '2022-12-15T08:08:13Z'}"
164,2021-09-22 22:01:38,"For the past one month now I downloaded your kuda Application and I send money Into it. And since then have not been able to make any transaction 
i Have made all necessary amendments to make my money come out bt still all are in vanity.
I have contacted their customer service several times with no reply 
What kind of online banking is this 
And my money still lying there with any improvement.",1,False,adeyink's,My complain,
165,2023-02-22 16:38:31,"This is one of the reason OPay is better than you, you Guys are not like friends bank but you take charge like then I can send up to 100k to OPay they are not going to remove any money but imagine today I sent 13k to my Kuda account and 50 naira was debuted,the money is little but e get me so angry why from Today I have stop using Kuda you Guys are getting worst everyday I brag about Kuda before but now I can never do that anymore",1,False,David Erigha,Stamp,"{'id': 35050864, 'body': 'In line with the Federal Government’s Stamp Duty Act, we’re required by law to apply a 50 naira charge to all deposits of 10,000 naira or more made into your Kuda account. This charge will apply to the following kinds of deposits:\r\nElectronic transfers\r\nMoney added to your account with a debit card.\r\nCash deposits made into your account at any of our partner banks.\r\nDoes Kuda gain anything from this charge?\r\nNo, we don’t gain anything from the charge. All financial institutions have been directed by the Federal Government to apply the charge, and we remit the entire charge to the government.\r\nWe’ll continue to do our best to give you free financial services that you can rely on, including covering the cost of your first 25 transfers every month.\r\n', 'modified': '2023-02-24T08:58:57Z'}"
166,2022-12-21 10:18:26,"The new app’s design is cool and nice but I wish I could go back to using the old one, the app sometimes doesn’t show notifications or even show that it remits a transaction(credit)",4,False,Benjamstoned,"Not bad, but improvements can be made","{'id': 33910049, 'body': ""We're working to fix this as quickly as possible and we're sorry for any inconvenience this may cause.\r\nIn the meantime, you can generate your account statement.\r\nIf you have any questions, please send a message to help@kuda.com.💜"", 'modified': '2022-12-24T08:27:04Z'}"
167,2022-11-09 09:45:42,Please the kuda representative should fixed this new update app issue the app is just loading back when about to do the selfie 🤳 verification thank,5,False,E...th,Loading back,
168,2022-11-09 16:42:26,This is weird and sad 😡I tried logging in to the latest app now but it’s malfunctioning and I tried the password reset process it’s the same thing and I needed some transactions done for hospital bills and others why’s this happening I’ve been on it for the past 45 minutes now it’s just the same I need some fast action on that now,1,False,neehorlarh,Can’t log in the latest version of the app,
169,2022-11-09 09:14:18,"I updated my kuda bank account and I want to login but my account got blocked, why is that happening why is my account locked?I want a rectification on my immediately",5,False,Jlogan81234,My account is blocked,
170,2022-03-16 10:02:38,Hi good morning please I’ve ordered for a kuda card for like 2 to 3 months ago now and I’m yet to receive it and it says on the app that the card has been sent for delivery. Kindly see to this thanks,5,False,lakixmxz,Card delivery,
171,2021-12-05 13:28:22,It’s very interesting I live abroad and I open the account comfortably with supported documents that service is very efficient I recommend for anyone who is really interested in digital banking,5,False,Mac kings,Zero paperwork,
172,2021-08-26 11:46:05,How can you receive money without bantams need Bvn to send abeg help me close my account refund my money or do your server well make I transfer am go kuda I can’t leave my money on your account,5,False,godswillwill,Foolish app,
173,2021-06-07 22:53:50,"How can u offer an account number of which I am to pay money into and haven’t been credited ..? 
Why’s that taking too long ?",5,False,dami_lion,Issues with funding the account,
174,2022-12-28 08:44:44,Why too many alert of just one transaction? Just one transaction and I’m getting almost twenties alert for it,5,False,Os Od,Too many alert of one transaction,"{'id': 34006224, 'body': ""Thank you for your kind feedback. We are aware of this problem and are currently working on solving it .\r\nWe're sorry for any inconvenience this may cause.\r\nIn the meantime, you can generate your account statement.\r\nIf you have any questions, please send a message to help@kuda.com.💜\r\n"", 'modified': '2022-12-30T07:18:37Z'}"
175,2022-02-20 11:14:54,"WOW, Astonishing,… Since have been in the United Arab Emirates, have been seeing lots of ads about Kuda, Posters, Tv stations, E.t.c… I was fortunate to download the App yesterday, set it up and the rest is history! Amazing Amazing bank. For me, the in the world…. Extraordinary!!!",5,False,ddayos,Best Bank,
176,2021-05-29 16:20:21,Please I’m trying to transfer money to my other bank.. I think I’ve been trying a wrong pin..so they disabled my pin and it’s urgent I send the money what do I do,5,False,Tamaryss,I have a problem,
177,2022-04-20 06:21:22,This Bank is one of the worst bank we see the way they treat their customers beating them up with security just because he ask for his money,5,False,skoda10000,Fraud Bank,
178,2022-11-26 09:54:31,"Am so disappointed in your bank and would never advised my enemy to have any to do with you

You will debit without paying since your upgrade you have been messing up . I keep reporting the transaction but no reversal this is theft and am leaving the bank for good 

Please don’t open an account with them , seems they have started a new way to taking peoples money , you already did it to me twice in7 days 

I don’t recommend this bank for any reason unless you wan dash them your money … they even worse because nobody to complain too bad customer care system…. 

I will keep preaching the bad news to everyone so they won’t fall victim",1,False,beat217,Very bad bank,
179,2021-08-04 13:11:18,"I was asked to upgrade my kuda app which I did only to log in and can’t get to the home page after tap on the continue button countless times, i am in a worse medical situation at the moment and that’s where I have all my money, I have to delete and download again and it’s still the same thing, it’s really bad yet no response from the kuda help team till now",1,False,wealthwharley,Upgrade turn bad,
180,2023-06-15 00:12:21,"I just wanna say you guys are absolutely good. Thank you for giving us such app, less stress and easy navigations, so punctual with your notifications and delivery.. you guys are simply the best so far",5,False,kings chidozie,Thank you Kuda,"{'id': 37163057, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜\r\n', 'modified': '2023-06-16T13:32:41Z'}"
181,2023-04-27 06:49:55,"I use an iPhone6, I just updated the app now and each time I try to open it, it just exit off the screen. Please look into the bug and resolve.",5,False,DianaHerN47,Great App,"{'id': 36248354, 'body': ""We're sorry for the inconvenience this may have caused you.\r\nPlease you will be required to use the web app. https:// app.kuda.com/ in the interim.\r\nAt moment you might not able to use the kuda app on the iPhone6 ,but for iPhone 7 and above need to update their version of iOS.\r\nThank you .💜"", 'modified': '2023-04-30T13:55:57Z'}"
182,2022-06-19 20:50:40,What is the problem with the app??? Sometimes it’s so hard to confirm payment. I can’t even tap to confirm!! Almost every time. Nonsense!!!,5,False,AlphaMobile,Transfer confirmation issues,"{'id': 30748270, 'body': ""Hi There,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you share your Email address to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜"", 'modified': '2022-07-06T12:58:39Z'}"
183,2022-04-20 07:22:04,"The bank that lock people money and steal from customers then call the police to harassed tiger customers,well I have withdraw all my money from they are not good to partner with 💯",5,False,Coconut generation,Bad bank,
184,2020-08-10 12:48:33,"I have been trying to login into my account but isn’t going sayin invalid login and I have reset it still saying same thing, what wrong and I got funds inside it😡😡",5,False,i hateshit,Invalid login,
185,2023-02-20 05:34:04,"I can’t login to my Kuda mobile app I lost my email address how can I access my mobile app please?

Please I need to access my mobile app back",5,False,scottboyh,I lost my email address,"{'id': 34993807, 'body': ""Hi there,\r\nWe're sincerely sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please have you sent us an email help@kuda.com from the email linked to your account stating your complaint? to enable us to follow up with the resolution if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2023-02-21T14:25:01Z'}"
186,2023-02-24 15:37:31,I dont have access to my phone Number and I need to login into my new device. How can I change my phone number? Have sent you people an email but no response yet. This is so frustrating to be sincere 😒😒,3,False,Adex77y,How can I change my phone number?,"{'id': 35078344, 'body': ""Hi Adex, We're sincerely sorry for the inconvenience this may have caused you. Please if you have sent us an email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address or full name to enable us to follow up with the resolution. Thank you💜"", 'modified': '2023-02-26T16:08:34Z'}"
187,2022-05-05 11:45:49,Don’t use this bank app they have run way with my money Apple store please remove this app to save people from being scammed,5,False,memmud,This bank is a scam I give them five stars in scam,
188,2021-11-06 20:57:10,"I’m so much in love with kuda, it’s truly bank of the free. I was not happy with them when I couldn’t order for atm card but now it’s on the updated mobile and it’s free 💋",5,False,Oluwaizzy1,Instant transfer,
189,2020-09-07 09:36:09,I paid into my Kuda account but my money hasn’t reflect for days even the customer care number is wack is this a scam or something I need my money,5,False,Dreeyt101,Deposit issue,
190,2021-10-08 15:09:30,"I provided you all the needed information to unlock my account but still it’s still locked after telling me you removed the lien on my account already, this is so crazy and weird and I don’t think I can trust you with the informations you have with you already , it’s better you unlock my account because my money there is legit and not fraud or else I’ll sue you",1,False,xingarella,Locked account,
191,2023-03-27 11:38:26,"I think you guys should work with BRT and other means of transportation inside and outside Lagos so I can top up my BRT card with my kuda 
If this is helpful you can put it into consideration",5,False,Randy2434,Transport Payment,"{'id': 35655259, 'body': 'Hi there ,\r\nThank you for your kind feedback.\r\nThe transportation (BRT) feature will be restored soon .\r\nPlease bear with us.\r\nThank you💜\r\n', 'modified': '2023-03-29T11:39:12Z'}"
192,2023-06-02 08:51:43,"Are you guys mad or what? Why are you always the worst bank ever? I’ve over 2000 naira but you’re telling me insufficient funds when I want to withdraw my money 😏😏. My available balance is over 2300 and I want to withdraw my money and yet you’re telling me insufficient funds 😏😏, hope you guys are not mad 😡you  better release my money or I’m gonna drag you everywhere 🤧.",1,False,Dgdhghdd,I want to use my money,"{'id': 36955724, 'body': ""Hi there ,\r\nWe're sorry for the inconvenience this may have caused you. Please send us an in-app message by clicking on More then the Chat with us option on the app or email help@kuda.com from the email linked to your account and we will respond to you as quickly as possible.\r\nThank you 💜"", 'modified': '2023-06-06T11:32:25Z'}"
193,2023-05-30 20:43:17,I’m not really impressed using this app since a day before yesterday I was sent some amount of money till now I haven’t got alert and nothing was add into my account and the sender had been debited please do something immediately I need my money.,3,False,Frezy Richie,Money Not Received,"{'id': 36883970, 'body': ""Hi Richie , We're sincerely sorry for the delay in responding to your complaint. Please if have you sent us an email at help@kuda.com stating your complaint? Please can you share with your Email address or full name to enable us to follow up with the resolution if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n\n"", 'modified': '2023-06-02T09:29:52Z'}"
194,2022-11-09 05:57:11,After I did the update i was unable to login into my account can I know what’s the problem?,5,False,cutepansy,Login problem,"{'id': 33145756, 'body': ""Hi there,\r\nWe're sincerely sorry to hear that you are having issues login into the app.\r\nPlease confirm the error message you got when you attempt to log in to the app by sending us an in-app message or email help@kudabank.com from the email linked to your account and we will respond to you as quickly as possible.\r\nThank you💜"", 'modified': '2022-11-14T10:21:02Z'}"
195,2022-11-12 12:14:08,"Why does the new version of the app go blurry after tapping to lunch it on your phone ?? It goes completely blurry and wouldn’t let you sign in......You guys should make it work well please!!!

I was really enjoying the old version of it",3,False,Wiz Laroi,Login issues,"{'id': 33166633, 'body': ""Hi Laroi, We're sincerely sorry to hear that you are having issues login into the app. Please confirm the error message you got when you attempt to log in to the app by sending us an in-app message or email help@kuda.com from the email linked to your account and we will respond to you as quickly as possible. Thank you💜\r\n"", 'modified': '2022-11-15T07:15:55Z'}"
196,2022-03-09 06:16:45,This bank basically responds to everything in seconds… their transaction rate is too good and the offers you get are the best… I recommend 100%,5,False,five_sta-r,Fastest transactions and instant delivery,
197,2023-02-11 11:56:14,"I’m having issue of sending money, if I want to send money it’s will go blank and I will not see anything if the money have been sent or not. I can’t update my account limit",3,True,Mayor4real,I’m having issue of sending money and updating my account limit,"{'id': 33605568, 'body': ""Hi there,\r\nWe're sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-08T08:38:17Z'}"
198,2021-06-17 09:05:26,Someone sent money into my kuda since almost 12 hours now and have not been credited meanwhile the sender has been debited and it’s not showing in my account pls you guys need to improve your network services and mind you I’m yet to be credited kindly respond to all the complaints email you have immediately,1,False,lil femzy,You guys need to have a customer service number in case of some urgent issues,
199,2022-12-10 18:42:54,I tried to use my app today and it brought me back to the beginning page so I tried logging in and it didn’t work then they sent a mail saying my account was restricted and when I tried logging in again it showed account blocked . What did I do wrong and there’s money in it . Kuda try to rectify this issue please,1,False,jeremiah ekpo,Account blocked or restricted for no reason,"{'id': 33667513, 'body': ""Hi Jeremiah ,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you share your Email address to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜"", 'modified': '2022-12-12T08:21:27Z'}"
200,2022-11-20 03:43:16,Why Kuda did not show us our budget anymore can you please work on that we need to see our budget okay,5,False,CONFIDENCE OGC,Budget issues,"{'id': 33300388, 'body': ""Hi Confidence,\nI'm sorry for the inconvenience this may have caused you. Please have you sent us an in-app message or email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution.\nThank you💜"", 'modified': '2022-11-22T08:41:23Z'}"
201,2022-12-08 07:04:03,"So far you guys have been one of the best online banking system I’ve tried. But recently after the African edition update on the app. It keeps crashing every time I put in my password. Now I have funds in there and I can’t even access them😩😩
Please do something about this. Thank you",2,False,ExPensive4,App keeps crashing,"{'id': 33645577, 'body': 'Hi there, sorry to hear you’ve been experiencing some crash issues. Please contact us at help@kuda.com and share as much information as you can. We will definitely investigate your case. Thank you for posting!💜', 'modified': '2022-12-10T14:05:51Z'}"
202,2022-09-20 14:52:38,I appreciate your efforts so far and I hope you continue to have the energy and motivation to move forward,5,False,votthjv,Been good so far,"{'id': 32188907, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜', 'modified': '2022-09-23T09:49:19Z'}"
203,2022-11-16 09:10:30,I keep on trying to log in since I updated the app I hate you guys you have not allowed me to log in and I keep on downloading and deleting every seconds to log in I will never use this app again you are the worst bank to use I will even come to tabs and come and create nuisance if my bank app and money doesn’t open you bunch of thieves,1,False,Kidda_mimi,I cannot login,"{'id': 33232928, 'body': ""Hi there, \r\nWe are sorry that you're having issues with the app. Can you write to us at Help@kuda.com . \r\nKindly include a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2022-11-18T08:19:59Z'}"
204,2022-09-06 10:06:58,Is there a problem with your app? I’m not able to login on my kuda app not even online. What could be the issue?,5,False,ObgCrafts,Login issues,"{'id': 31895347, 'body': ""Hi There,\r\nWe're sincerely sorry to hear that you are having issues login into the app.\r\nPlease confirm the error message you got when you attempt to log in to the app by sending us an in-app message or email help@kudabank.com from the email linked to your account and we will respond to you as quickly as possible.\r\nThank you💜"", 'modified': '2022-09-07T17:57:21Z'}"
205,2022-07-05 23:38:43,This is one of the best bank so far with seamless transactions with zero fees. I appreciate your developers for this great Kuda Bank and please continue the free bank transfer and we will surely continue patronizing you.,5,False,NjChizzy,I LOVE THIS BANK,"{'id': 30765126, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜', 'modified': '2022-07-07T09:15:17Z'}"
206,2021-11-10 15:35:15,I can’t login to my kuda app since like 3 weeks now and I keep contacting their customer service via mail and phone number but they refuse to respond,5,False,hotgbedu,BIG ISSUE,
207,2021-10-28 15:09:42,How could you reduce my limit on overdraft after I logged in my account on another Device where as you said you wouldn’t ?,5,False,xxxxxx&@,Bad Management.,
208,2021-01-20 22:40:19,To be honest have been enjoying this Bank and I hope they keep doing there best to make it more interesting and easy for everyone to bank with.,5,False,kindheart🕊,Glad I found you,
209,2021-07-14 16:28:33,I still don’t understand why i can’t upgrade my account with my international passport as its my only available ID at the moment and i think the bank doesn’t have a customer service where i can mail or call,3,False,mysheen,Account upgrade,
210,2023-03-25 08:22:53,"I love the device since I left my main bank cause of network issues , but reduce charges",5,False,China tap,Keep up the good work,
211,2023-01-13 09:24:19,"I have a lot off save on here and it’s very good and save easily and funds easily last save date yesterday,I’m also sending to my Opay account by 11 am today OpAy api app",5,False,Godfavour/app.com,Head,"{'id': 34291127, 'body': 'Thank you for your kind feedback. \n\nPlease If you have any questions, please send a message to help@kuda.com.\nThank you💜\r\n', 'modified': '2023-01-15T12:38:42Z'}"
212,2022-11-21 15:22:03,I couldn’t login since I updated my old kuda app to new one why ? Pls the Administrator and developer should something about this please,5,False,SARMMY227,Login issues,"{'id': 33324644, 'body': ""Hi there, \nWe are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\nPlease once your complaint has been resolved please rate us well here \nThank you 💜\n"", 'modified': '2022-11-23T10:03:19Z'}"
213,2021-11-14 22:01:26,"I requested for a card now it’s has been over 3 months and am yet to get the card delivered to me... Mails has been sent to rectify this, no Favourable response yet",5,False,lolah_Rae,Card,
214,2022-06-09 11:16:03,"It’s a very good app, the best banking app I’ve seen so far, but there’s just one thing please expand your customer care service you take too long to reply other than that it’s a great app download",4,False,OshinowoSegun2,Customer care,
215,2021-11-06 16:28:27,I can’t login on my acct in my phone but it work when I login on others people phone why is this happening,5,False,Hola848,Login issues,
216,2021-06-19 14:50:25,For privacy transactions history should be canceled from home app there should be a menus for that,5,False,hshshvshsb,Remove transaction history from  home,
217,2021-08-02 02:17:37,"The poorest customer service in history. No human interactive customer relations. In short this bank has no customer service except you send a mail and wait indefinitely  to get another poor response options. 
When you Register account, you won’t be able to login and if you change password and forget link. It won’t send to your email. Poorest ever",1,False,Yemytyn,Mr,
218,2021-01-14 10:22:02,"I’ve had other banking apps that I use to send, receive money and pay bills but this Kuda app works like magic, it’s features are superb and within the blink of an eye there you go.....transaction successful.... I must say I love.",5,False,cutestsmile45,Great App,
219,2021-01-13 13:31:38,I save daily on this app but yesterday my money was deducted and wasn’t added to my savings. I’ve saved for 11 days and it’s only money for 10days that is there. Pls do something.,5,False,ayocrystal,Add up my savings😡😡😡,
220,2023-05-05 21:18:53,"Dear Kuda. You’ve been really good to me. When other banks failed, you’ve come in strong. You hardly let me down. Your app is a cutie too. Keep it up ❤️",5,False,jaycheqs,Innovative,"{'id': 36395206, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-05-08T13:47:45Z'}"
221,2023-04-18 23:22:15,Why can’t I change my profile picture yet,5,False,markey021,Profile picture,"{'id': 36073545, 'body': ""Hi there, We're sincerely sorry for the inconvenience this may have caused you. Please if have you sent us an email at help@kuda.com stating your complaint? Please can you share with your Email address or your full name to enable us to follow up with the resolution.\r\nThank you💜\r\n"", 'modified': '2023-04-20T11:17:30Z'}"
222,2022-03-19 08:11:31,"I can’t get access to my account, I have been trying to open my kuda since I updated it but is not work",5,False,fundzmajor,My kuda app is not opening,
223,2022-12-03 05:57:51,I upgrade my Kuda app and the next thing is I’m not able to login I put my gmail and password but it’s keeps me on a blank page like I’m not seeing anything maybe it’s loading I don’t know just fix it immediately please,3,False,Adexlord,Something is wrong,"{'id': 33528181, 'body': ""Hi Adexlord , \r\nWe are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2022-12-05T05:24:57Z'}"
224,2022-02-10 13:35:32,My card got delivered to the wrong address and I’ve been trying to request a new one but I can’t,5,False,BLACQ420,Card issues,
225,2023-04-11 13:02:12,"I tried to transfer to other bank  but rather 33,000 disappeared from my account please return my money back to my account I will not take this poor services",4,False,buy_sell_exhange,"My 33,000 disappeared","{'id': 35970495, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-04-15T08:17:13Z'}"
226,2022-11-18 22:00:51,I don’t knw what’s wrong I keep doing vid times without num before I login Into my account still else it wouldn’t open and since then I can’t use my bank app 😪,4,False,Bèst pàïd,Video recognition problem,"{'id': 33257337, 'body': ""Hi there,\r\nWe're sincerely sorry to hear that you are having issues login into the app.\r\nPlease confirm the error message you got when you attempt to log in to the app by sending us an in-app message or email help@kuda.com from the email linked to your account and we will respond to you as quickly as possible.\nPlease once your complaint has been resolved please rate us well here.\r\nThank you💜"", 'modified': '2022-11-20T08:03:31Z'}"
227,2022-11-13 10:28:32,The new update is so good and i love it but it has a problem i can only see debit transactions and not both credit and debit transactions like i wish to  please fix that. Thanks,4,False,olaifeoluwa,Improve Thanks,"{'id': 33166832, 'body': ""Hi Olaifeoluwa ,\r\nI'm sorry for the inconvenience this may have caused you. Please have you sent us an in-app message or email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution.\r\nThank you💜"", 'modified': '2022-11-15T07:23:18Z'}"
228,2022-11-11 09:36:34,"I haven’t been able to login to my app since I upgraded I tried changing the password it sent me a link I didn’t receive multiple times,how do I resolve this……",4,False,vstrings,Login issue,"{'id': 33142423, 'body': ""Hi There ,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you share your Email address to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜"", 'modified': '2022-11-14T08:30:17Z'}"
229,2022-02-03 11:26:47,"Am trying to secure my account with my device but it’s something isn’t right, try again later",5,False,castroforeign,Secure account,
230,2021-06-01 13:14:49,Customer service doesn’t respond to complain at alllllllll. My account has been blocked for 5days with no feedback. So annoying,5,False,BillionBoss2020,Blocked account,
231,2021-02-13 23:26:03,"I requested for virtual debit card 
I thought it was supposed to be very quick but seriously it’s taken much time than anticipated 
You guys should look into this 
You guys have been good 
Thumbs up",5,False,Macdc1,Virtual card,
232,2020-10-31 12:21:57,I made a transfer to my Kuda account and it’s not reflecting and the customer care number or switched off always.,5,False,Amofindice197-,Don’t Rely on The Bank,
233,2023-03-04 19:52:54,Am happy to use Kuda app but the problem is that they restricted my account without doing anything what is the next to do now,5,False,Tenmoney,Kuda problem,"{'id': 35224875, 'body': ""Hi there,\r\nWe're sincerely sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please if  have you sent us an email at  help@kuda.com stating your complaint? Please can you share with your Email address or full name to enable us to follow up with the resolution if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2023-03-06T09:27:40Z'}"
234,2022-11-15 06:37:12,"This your new update is someone I don’t understand 
Why do my app keep signing out I can’t log straight to my account",5,False,chinwagod,Complain,
235,2022-07-24 10:02:03,I’ve tried countless times to upload my ID it doesn’t work do something about it thanks,5,False,mmmmalt,Can’t upload my ID,"{'id': 31100052, 'body': ""Hi There,\r\nI'm sorry for the inconvenience this may have caused you. Please have you sent us an in-app message or email help@kudabank.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution.\r\nThank you💜"", 'modified': '2022-07-26T09:10:43Z'}"
236,2022-10-07 13:38:42,"For your mental health stay away from this bank. I’d rate it -1 if I could. I’ve been having issues with Kuda for months and it just keeps getting worse. I’ve had a failed transaction on the card going to 2 months now and I’ve not received my refund. I’ve called severally, emailed them, chatted on app and even on Twitter and yet they’ve refused to refund me. Bloody bellënds.",1,False,Veevarg,Worst bank ever!,"{'id': 32501763, 'body': ""Hi there,\r\nI'm very sorry for the inconvenience this may have caused you. Please have you sent us an in-app message or email help@kudabank.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution.\r\nThank you💜"", 'modified': '2022-10-11T07:11:02Z'}"
237,2021-02-08 18:11:16,"Can’t create an account,rubbish application I think you guys have a lot of customers that’s why you don’t want other to join",5,False,E-spendz,😡,
238,2022-03-06 06:47:30,You guys should work on this my account was temporarily locked and I was told to upgrade my bank and I did since then kuda still haven’t yet worked on this locked money I am experiencing till date it’s been since last year this is really not fair,2,False,graasssu,Temporarily locked account for months,
239,2021-08-17 00:43:47,I have been experiencing difficulty uploading my id. It only gives me option for drivers license and I don’t have That. I need option to verify with my international passport. How can you fix this,4,False,Ebukaebum,I’d verification,
240,2023-03-31 20:17:01,Your app works very fine but I have been applying for atm card for the past month now and no response. Please I need an ATM card.,5,False,@Kidah,ATM card request.,"{'id': 35741613, 'body': ""We're sincerely sorry for the delay in responding to your complaint. Please if have you sent us an email at  help@kuda.com stating your complaint? Please can you share with your full name or email address to enable us to follow up with the resolution if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2023-04-03T12:57:23Z'}"
241,2021-01-18 09:15:56,"It was actually working well at first but after this recent app update it has become very bad to the extent that I’m unable to withdraw from my savings to my spending account.  
    The app just keeps freezing and then comes up with an error message. I’m thinking of having to close my account if this isn’t fixed ..",2,False,JHAYCRUX,🤧,
242,2023-07-03 01:07:34,"Don’t open Kuda they are all criminals , I have been debited 10,000 Naira, I make a report four times for the past three weeks , they still refuse to reverse back my money and I don’t know their office , they keep telling me to wait for three weeks",2,False,peterson890666,"Don’t do business with any micro finance bank, they are all thief’s","{'id': 37535520, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . Your Kuda isn't going anywhere and your money is safe and secure in your account. We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-07-07T11:10:03Z'}"
243,2023-05-02 09:19:03,"My kuda app is not opening since this morning, I thought it was because of the update and I updated it but it’s still not opening",4,False,thug alien,My app isn’t opening,"{'id': 36321290, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-04T07:45:33Z'}"
